Timestamp, yaw, pitch, roll
2024-02-12 13:56:44.284905, 24, 12, 0
2024-02-12 13:56:44.316415, 26, 10, 1
2024-02-12 13:56:44.348137, 26, 13, 1
2024-02-12 13:56:44.386964, 0, -7, 176
2024-02-12 13:56:44.416571, -1, -6, 177
2024-02-12 13:56:44.448786, 20, 8, 0
2024-02-12 13:56:44.481360, 4, -3, 176
2024-02-12 13:56:44.513638, 19, 11, 0
2024-02-12 13:56:44.546758, 0, -6, 177
2024-02-12 13:56:44.582487, 22, 10, 0
2024-02-12 13:56:44.615723, 1, -5, 177
2024-02-12 13:56:44.647914, 0, -4, 178
2024-02-12 13:56:44.679495, 1, -4, 178
2024-02-12 13:56:44.711573, 22, 8, 0
2024-02-12 13:56:44.749484, 0, -7, 177
2024-02-12 13:56:44.779747, 17, 9, 1
2024-02-12 13:56:44.809921, 0, -6, 177
2024-02-12 13:56:44.841647, -5, -4, 175
2024-02-12 13:56:44.873626, -5, -4, 178
2024-02-12 13:56:44.911658, -5, -4, 179
2024-02-12 13:56:44.941470, -3, -3, 177
2024-02-12 13:56:44.974273, 13, 4, -1
2024-02-12 13:56:45.006069, 14, 4, -1
2024-02-12 13:56:45.037565, -3, -4, 177
2024-02-12 13:56:45.069136, -7, -6, 179
2024-02-12 13:56:45.107798, -6, -4, 179
2024-02-12 13:56:45.137862, 11, 4, 0
2024-02-12 13:56:45.169376, 9, 2, 0
2024-02-12 13:56:45.204141, 9, 0, -1
2024-02-12 13:56:45.236962, -5, -9, 178
2024-02-12 13:56:45.274565, 14, 3, 0
2024-02-12 13:56:45.304737, 11, 3, 0
2024-02-12 13:56:45.332038, 13, 3, 0
2024-02-12 13:56:45.364553, 13, 4, 0
2024-02-12 13:56:45.396486, 8, 4, 0
2024-02-12 13:56:45.439045, -7, -5, 178
2024-02-12 13:56:45.466969, 14, 1, -1
2024-02-12 13:56:45.499681, 13, 4, 0
2024-02-12 13:56:45.530300, 12, 4, 0
2024-02-12 13:56:45.562495, 11, 1, -1
2024-02-12 13:56:45.594505, 0, -6, 178
2024-02-12 13:56:45.631793, 12, 3, -1
2024-02-12 13:56:45.662265, 13, 5, -1
2024-02-12 13:56:45.694255, 1, -5, 177
2024-02-12 13:56:45.725954, -1, -6, 177
2024-02-12 13:56:45.758130, 0, -7, 177
2024-02-12 13:56:45.794895, 1, -4, 177
2024-02-12 13:56:45.824365, 12, 5, -1
2024-02-12 13:56:45.857337, 12, 4, -1
2024-02-12 13:56:45.889600, 15, 6, 0
2024-02-12 13:56:45.921159, 2, -8, 176
2024-02-12 13:56:45.959521, 15, 5, -1
2024-02-12 13:56:45.989899, 16, 6, 0
2024-02-12 13:56:46.021278, 17, 5, -1
2024-02-12 13:56:46.053595, 1, -3, 178
2024-02-12 13:56:46.084836, 0, -4, 176
2024-02-12 13:56:46.116422, 0, -6, 177
2024-02-12 13:56:46.155286, -2, -7, 179
2024-02-12 13:56:46.185381, -3, -4, 178
2024-02-12 13:56:46.217058, -4, -2, 178
2024-02-12 13:56:46.248933, -4, 0, 178
2024-02-12 13:56:46.281303, -3, -2, -179
2024-02-12 13:56:46.321762, -3, 0, 179
2024-02-12 13:56:46.352153, -3, 3, 179
2024-02-12 13:56:46.383112, 4, -2, 179
2024-02-12 13:56:46.412248, 4, 0, -179
2024-02-12 13:56:46.449610, 10, 4, 0
2024-02-12 13:56:46.484426, 5, 3, 0
2024-02-12 13:56:46.515577, 7, 3, 0
2024-02-12 13:56:46.543378, -2, 4, -179
2024-02-12 13:56:46.578650, 9, 1, 1
2024-02-12 13:56:46.610051, 0, 3, -178
2024-02-12 13:56:46.641566, 8, 2, 0
2024-02-12 13:56:46.679457, 6, 3, 0
2024-02-12 13:56:46.710153, 3, 5, 0
2024-02-12 13:56:46.742176, 4, 0, -178
2024-02-12 13:56:46.773523, 7, 0, -178
2024-02-12 13:56:46.806207, 12, 8, 1
2024-02-12 13:56:46.843318, 9, 7, 1
2024-02-12 13:56:46.873686, 0, 7, 2
2024-02-12 13:56:46.906373, -2, 4, 2
2024-02-12 13:56:46.937636, 1, 3, 1
2024-02-12 13:56:46.970021, 0, 6, 1
2024-02-12 13:56:47.006528, 3, -9, -179
2024-02-12 13:56:47.037157, 3, -6, -179
2024-02-12 13:56:47.069357, 6, -3, -178
2024-02-12 13:56:47.100331, 4, -5, -179
2024-02-12 13:56:47.133467, 0, -5, -178
2024-02-12 13:56:47.165506, 2, -3, -178
2024-02-12 13:56:47.203645, 0, -4, -178
2024-02-12 13:56:47.235145, 0, -4, -178
2024-02-12 13:56:47.266133, 0, -6, -178
2024-02-12 13:56:47.298237, -1, -7, -178
2024-02-12 13:56:47.328308, 7, -4, 179
2024-02-12 13:56:47.367465, 1, -6, -179
2024-02-12 13:56:47.399320, 5, -4, -179
2024-02-12 13:56:47.431664, -2, -6, 179
2024-02-12 13:56:47.469722, 5, -2, 179
2024-02-12 13:56:47.499833, 6, 0, -179
2024-02-12 13:56:47.535813, 13, 9, 2
2024-02-12 13:56:47.561805, 6, -1, -179
2024-02-12 13:56:47.593637, 5, 0, -178
2024-02-12 13:56:47.625963, 5, -2, 178
2024-02-12 13:56:47.657312, 2, -2, -178
2024-02-12 13:56:47.689816, 4, -1, 178
2024-02-12 13:56:47.726792, 2, -5, -178
2024-02-12 13:56:47.759702, 2, -2, -179
2024-02-12 13:56:47.791360, 3, -2, 179
2024-02-12 13:56:47.827008, 2, -1, -178
2024-02-12 13:56:47.852370, 2, -2, -179
2024-02-12 13:56:47.892340, 2, -2, -179
2024-02-12 13:56:47.923297, 2, -4, -179
2024-02-12 13:56:47.955176, 3, -3, -179
2024-02-12 13:56:47.987318, 6, -1, 179
2024-02-12 13:56:48.019437, 3, -2, -179
2024-02-12 13:56:48.056755, 2, -3, -178
2024-02-12 13:56:48.087141, 5, -3, -179
2024-02-12 13:56:48.119852, 2, -1, -178
2024-02-12 13:56:48.150195, 2, -1, -178
2024-02-12 13:56:48.180416, 3, 0, -178
2024-02-12 13:56:48.214199, 6, -1, -179
2024-02-12 13:56:48.249279, 2, -4, -179
2024-02-12 13:56:48.280845, 5, -2, 179
2024-02-12 13:56:48.312168, 4, 0, 179
2024-02-12 13:56:48.345253, 0, -3, -179
2024-02-12 13:56:48.376592, -1, 0, 177
2024-02-12 13:56:48.415362, 3, -3, 179
2024-02-12 13:56:48.445411, 5, -1, 179
2024-02-12 13:56:48.477266, 1, -3, -178
2024-02-12 13:56:48.511578, 0, -3, -179
2024-02-12 13:56:48.543060, 0, 2, -179
2024-02-12 13:56:48.581230, -2, -2, 179
2024-02-12 13:56:48.610754, -5, 0, 178
2024-02-12 13:56:48.646636, -1, 0, 179
2024-02-12 13:56:48.675050, 0, 0, -179
2024-02-12 13:56:48.706858, 0, 1, -179
2024-02-12 13:56:48.739184, 0, 2, -179
2024-02-12 13:56:48.776319, 0, 1, -179
2024-02-12 13:56:48.806809, 2, 2, -179
2024-02-12 13:56:48.838591, 0, 0, -179
2024-02-12 13:56:48.871787, 11, 6, 1
2024-02-12 13:56:48.903397, -1, 0, -179
2024-02-12 13:56:48.936859, 13, 9, 1
2024-02-12 13:56:48.967877, 2, 0, 179
2024-02-12 13:56:48.999998, 2, -1, -179
2024-02-12 13:56:49.032370, 2, -2, -178
2024-02-12 13:56:49.062783, 11, 2, -179
2024-02-12 13:56:49.100945, 9, 3, -179
2024-02-12 13:56:49.132174, 7, 2, 179
2024-02-12 13:56:49.163158, 6, -1, -179
2024-02-12 13:56:49.197302, 8, 6, 1
2024-02-12 13:56:49.229575, 9, 1, -179
2024-02-12 13:56:49.261129, 10, 6, 1
2024-02-12 13:56:49.297495, 9, 0, -179
2024-02-12 13:56:49.330860, 9, 5, 1
2024-02-12 13:56:49.362583, 5, 0, 179
2024-02-12 13:56:49.394776, 4, 0, -179
2024-02-12 13:56:49.427408, 6, -1, -179
2024-02-12 13:56:49.464370, 6, -2, 179
2024-02-12 13:56:49.494253, 0, 3, -179
2024-02-12 13:56:49.526927, 0, 0, 178
2024-02-12 13:56:49.558960, -5, 0, -179
2024-02-12 13:56:49.590553, -2, 0, 179
2024-02-12 13:56:49.628429, 1, 0, 179
2024-02-12 13:56:49.658470, 19, 7, 0
2024-02-12 13:56:49.691025, 0, -1, -179
2024-02-12 13:56:49.722917, 15, 5, 0
2024-02-12 13:56:49.754722, 1, 0, -179
2024-02-12 13:56:49.787027, 0, 3, -179
2024-02-12 13:56:49.824307, 0, 2, -179
2024-02-12 13:56:49.854602, -2, 0, 179
2024-02-12 13:56:49.887120, -1, 0, 179
2024-02-12 13:56:49.922800, -1, 0, 179
2024-02-12 13:56:49.947777, -2, -2, 179
2024-02-12 13:56:49.987385, -5, -2, 179
2024-02-12 13:56:50.016127, 0, -1, 179
2024-02-12 13:56:50.049446, -1, -3, 178
2024-02-12 13:56:50.081319, -3, -1, 178
2024-02-12 13:56:50.116022, -3, -1, 179
2024-02-12 13:56:50.152086, -2, -1, 177
2024-02-12 13:56:50.184393, -3, -4, 178
2024-02-12 13:56:50.213891, -5, -5, 179
2024-02-12 13:56:50.245768, -2, 0, 178
2024-02-12 13:56:50.278005, -5, -3, 178
2024-02-12 13:56:50.309185, -3, -3, 179
2024-02-12 13:56:50.347387, -3, -1, 179
2024-02-12 13:56:50.377945, 0, -2, 177
2024-02-12 13:56:50.411231, -1, -4, 177
2024-02-12 13:56:50.443764, -1, -3, 177
2024-02-12 13:56:50.478845, 0, -1, 178
2024-02-12 13:56:50.511612, -3, -3, 177
2024-02-12 13:56:50.542799, 3, 0, -179
2024-02-12 13:56:50.574981, 0, 0, 178
2024-02-12 13:56:50.611876, -1, -3, 179
2024-02-12 13:56:50.639554, -4, -7, 179
2024-02-12 13:56:50.677060, 0, -3, 179
2024-02-12 13:56:50.707241, 1, 0, 177
2024-02-12 13:56:50.740035, -3, -4, 178
2024-02-12 13:56:50.772172, -4, -4, 179
2024-02-12 13:56:50.802884, -5, -8, 179
2024-02-12 13:56:50.835677, -3, -8, 178
2024-02-12 13:56:50.873144, -5, -5, 179
2024-02-12 13:56:50.900801, -1, -4, 177
2024-02-12 13:56:50.932898, -2, -2, -179
2024-02-12 13:56:50.963872, -3, -5, 177
2024-02-12 13:56:50.997920, 0, -2, 178
2024-02-12 13:56:51.035958, -2, -1, 177
2024-02-12 13:56:51.066939, -2, -4, 179
2024-02-12 13:56:51.099852, 2, -1, -179
2024-02-12 13:56:51.130547, 1, -2, 179
2024-02-12 13:56:51.163119, -1, 0, 179
2024-02-12 13:56:51.200847, -5, -3, 179
2024-02-12 13:56:51.230759, 0, 1, 179
2024-02-12 13:56:51.262959, 0, 2, 179
2024-02-12 13:56:51.298977, 10, 6, 0
2024-02-12 13:56:51.329727, 11, 6, 0
2024-02-12 13:56:51.359022, 7, 5, 0
2024-02-12 13:56:51.393300, 0, 7, -1
2024-02-12 13:56:51.426735, 0, 6, 0
2024-02-12 13:56:51.459014, 6, 1, -2
2024-02-12 13:56:51.490548, 7, -3, 177
2024-02-12 13:56:51.522516, 4, 0, 0
2024-02-12 13:56:51.560416, 5, -3, 177
2024-02-12 13:56:51.590458, 3, -1, -2
2024-02-12 13:56:51.622872, 5, 0, -3
2024-02-12 13:56:51.655140, 5, -4, 175
2024-02-12 13:56:51.686705, 2, 0, 178
2024-02-12 13:56:51.724384, 3, -2, 177
2024-02-12 13:56:51.754489, 3, -3, 178
2024-02-12 13:56:51.787035, 3, -3, 178
2024-02-12 13:56:51.819016, 3, -3, 178
2024-02-12 13:56:51.850578, 4, -1, 179
2024-02-12 13:56:51.882717, 6, -1, 178
2024-02-12 13:56:51.920349, 4, -1, 178
2024-02-12 13:56:51.951104, 5, 3, 178
2024-02-12 13:56:51.982140, 1, 1, 179
2024-02-12 13:56:52.015929, 0, 4, 178
2024-02-12 13:56:52.046523, 1, 2, 178
2024-02-12 13:56:52.081272, 3, 1, 178
2024-02-12 13:56:52.111436, 3, 3, -1
2024-02-12 13:56:52.145074, 3, 3, 178
2024-02-12 13:56:52.176879, 1, 3, 178
2024-02-12 13:56:52.209008, 4, 2, -3
2024-02-12 13:56:52.247082, 2, 0, -2
2024-02-12 13:56:52.277207, 0, 3, -1
2024-02-12 13:56:52.308953, -3, 4, -1
2024-02-12 13:56:52.341065, 1, -4, 178
2024-02-12 13:56:52.372958, 2, 3, 0
2024-02-12 13:56:52.405197, -2, -2, 179
2024-02-12 13:56:52.442633, -3, 3, 0
2024-02-12 13:56:52.473265, -4, 3, 0
2024-02-12 13:56:52.505242, -4, 2, 0
2024-02-12 13:56:52.536726, -6, 3, 0
2024-02-12 13:56:52.569753, -2, 4, 0
2024-02-12 13:56:52.607030, -4, 3, 0
2024-02-12 13:56:52.638984, -5, 1, 0
2024-02-12 13:56:52.671012, -4, -5, -179
2024-02-12 13:56:52.703373, -5, 1, 0
2024-02-12 13:56:52.734664, -7, 0, 0
2024-02-12 13:56:52.766311, -4, -4, -179
2024-02-12 13:56:52.804549, -3, -1, -179
2024-02-12 13:56:52.834319, -4, -1, 179
2024-02-12 13:56:52.870118, -1, -3, 179
2024-02-12 13:56:52.901010, 0, 2, -2
2024-02-12 13:56:52.931704, -3, 0, 179
2024-02-12 13:56:52.967617, 0, -4, -178
2024-02-12 13:56:52.999225, 0, 1, 179
2024-02-12 13:56:53.030865, -3, -3, 179
2024-02-12 13:56:53.062644, -2, 0, 178
2024-02-12 13:56:53.094790, -2, 0, 178
2024-02-12 13:56:53.132131, -4, -1, -178
2024-02-12 13:56:53.162509, -2, -2, 178
2024-02-12 13:56:53.194434, -4, 0, -179
2024-02-12 13:56:53.226638, -2, 3, -179
2024-02-12 13:56:53.258643, -1, 4, -1
2024-02-12 13:56:53.290792, -3, 0, -179
2024-02-12 13:56:53.328319, -3, -1, 178
2024-02-12 13:56:53.358646, -1, -2, 179
2024-02-12 13:56:53.388097, 0, 0, 179
2024-02-12 13:56:53.425058, -3, 0, 179
2024-02-12 13:56:53.455137, -3, -3, 179
2024-02-12 13:56:53.492290, -2, -1, 178
2024-02-12 13:56:53.522733, -3, -1, 178
2024-02-12 13:56:53.556461, -1, -1, 179
2024-02-12 13:56:53.586265, 0, 0, 179
2024-02-12 13:56:53.619641, -3, 1, 179
2024-02-12 13:56:53.656162, -1, -3, 178
2024-02-12 13:56:53.687063, -1, 0, 179
2024-02-12 13:56:53.719474, -3, 0, 179
2024-02-12 13:56:53.751636, -5, 1, 177
2024-02-12 13:56:53.783138, -2, 0, -179
2024-02-12 13:56:53.815292, -2, -2, 179
2024-02-12 13:56:53.852057, -1, 0, 178
2024-02-12 13:56:53.883008, -2, 1, 179
2024-02-12 13:56:53.915355, 0, 0, 179
2024-02-12 13:56:53.947156, -1, 5, 0
2024-02-12 13:56:53.978932, -2, 1, 177
2024-02-12 13:56:54.016347, -3, 0, 178
2024-02-12 13:56:54.046667, 0, 1, -2
2024-02-12 13:56:54.079272, 7, 4, -1
2024-02-12 13:56:54.110951, 0, 1, 0
2024-02-12 13:56:54.142971, -2, -2, 179
2024-02-12 13:56:54.180076, 0, 4, -1
2024-02-12 13:56:54.209189, -2, 0, 178
2024-02-12 13:56:54.241075, 0, -4, 177
2024-02-12 13:56:54.273228, -1, 2, -2
2024-02-12 13:56:54.305423, 0, 2, -3
2024-02-12 13:56:54.336966, 1, -5, 175
2024-02-12 13:56:54.375319, 0, -4, 174
2024-02-12 13:56:54.405026, 6, 2, -4
2024-02-12 13:56:54.436702, 3, 2, -6
2024-02-12 13:56:54.469398, 1, 4, -6
2024-02-12 13:56:54.500723, 3, 3, -6
2024-02-12 13:56:54.539145, 3, -3, 173
2024-02-12 13:56:54.568631, 2, 1, -6
2024-02-12 13:56:54.600395, 4, 0, -7
2024-02-12 13:56:54.632783, 4, 2, -6
2024-02-12 13:56:54.664237, 3, 2, -6
2024-02-12 13:56:54.703118, -3, 1, 176
2024-02-12 13:56:54.732332, -3, -2, 175
2024-02-12 13:56:54.767101, -1, 3, 175
2024-02-12 13:56:54.799411, 10, 6, -3
2024-02-12 13:56:54.831804, 11, 7, -2
2024-02-12 13:56:54.862392, 14, 7, -2
2024-02-12 13:56:54.897838, 14, 6, -3
2024-02-12 13:56:54.929213, 1, 0, 175
2024-02-12 13:56:54.961597, 2, 0, 177
2024-02-12 13:56:54.993362, 0, 0, 176
2024-02-12 13:56:55.025163, 0, -1, 177
2024-02-12 13:56:55.065186, 1, 1, 179
2024-02-12 13:56:55.095268, 0, -3, 178
2024-02-12 13:56:55.127174, 0, -3, -179
2024-02-12 13:56:55.159657, 0, 0, -179
2024-02-12 13:56:55.191180, 1, 0, -179
2024-02-12 13:56:55.228727, 2, 0, 179
2024-02-12 13:56:55.259447, 3, 1, -179
2024-02-12 13:56:55.291416, 1, -3, 179
2024-02-12 13:56:55.322964, 1, -3, -179
2024-02-12 13:56:55.356061, 1, -5, 179
2024-02-12 13:56:55.387787, 14, 7, 0
2024-02-12 13:56:55.422183, -1, -6, -179
2024-02-12 13:56:55.455851, 15, 4, 0
2024-02-12 13:56:55.486966, 2, -3, -179
2024-02-12 13:56:55.519456, 12, 4, 0
2024-02-12 13:56:55.551993, 1, -5, -179
2024-02-12 13:56:55.586073, 3, -3, -179
2024-02-12 13:56:55.615386, 1, -5, -179
2024-02-12 13:56:55.647979, 1, -3, 179
2024-02-12 13:56:55.680075, -2, -6, -179
2024-02-12 13:56:55.712960, 14, 2, 2
2024-02-12 13:56:55.749061, -2, -6, -176
2024-02-12 13:56:55.781256, 12, 4, 4
2024-02-12 13:56:55.816171, 14, 2, 1
2024-02-12 13:56:55.849875, 12, 6, 0
2024-02-12 13:56:55.879433, -5, -8, -178
2024-02-12 13:56:55.910896, 8, 5, 0
2024-02-12 13:56:55.948056, -1, -6, 176
2024-02-12 13:56:55.978183, 12, 5, -2
2024-02-12 13:56:56.010859, 15, 5, -3
2024-02-12 13:56:56.038749, -4, -4, 176
2024-02-12 13:56:56.071755, 14, 3, -3
2024-02-12 13:56:56.110892, 0, -4, 175
2024-02-12 13:56:56.175174, 9, 0, -3
2024-02-12 13:56:56.204794, 10, 0, -3
2024-02-12 13:56:56.238056, 15, -2, -4
2024-02-12 13:56:56.276308, 11, -3, -5
2024-02-12 13:56:56.306000, -3, 2, 173
2024-02-12 13:56:56.341475, 13, -2, -9
2024-02-12 13:56:56.369279, 12, -4, -7
2024-02-12 13:56:56.401181, -2, 4, 173
2024-02-12 13:56:56.436402, 0, 3, 172
2024-02-12 13:56:56.566661, 12, 0, -10
2024-02-12 13:56:56.597153, -4, -1, 173
2024-02-12 13:56:56.635344, 12, 3, -8
2024-02-12 13:56:56.664207, -8, 0, 176
2024-02-12 13:56:56.703315, 14, 2, -4
2024-02-12 13:56:56.729455, 14, 2, -4
2024-02-12 13:56:56.762487, 13, 2, -5
2024-02-12 13:56:56.797200, 13, 0, -4
2024-02-12 13:56:56.829022, -12, 11, 178
2024-02-12 13:56:56.861333, 0, 1, 172
2024-02-12 13:56:56.892952, 13, 3, -7
2024-02-12 13:56:56.923988, 1, 0, 172
2024-02-12 13:56:56.956719, 13, 2, -8
2024-02-12 13:56:56.995207, 0, 0, 171
2024-02-12 13:56:57.024950, 14, 1, -6
2024-02-12 13:56:57.062489, 1, -1, 173
2024-02-12 13:56:57.091700, 11, 1, -4
2024-02-12 13:56:57.123437, 12, 0, -6
2024-02-12 13:56:57.160463, 11, -1, -6
2024-02-12 13:56:57.191457, 12, -1, -5
2024-02-12 13:56:57.222583, 13, -2, -6
2024-02-12 13:56:57.255419, 11, 0, -4
2024-02-12 13:56:57.286676, 12, -1, -4
2024-02-12 13:56:57.325124, 12, -1, -5
2024-02-12 13:56:57.357992, 11, -1, -5
2024-02-12 13:56:57.382964, 12, -1, -4
2024-02-12 13:56:57.415242, 9, -2, -4
2024-02-12 13:56:57.447567, 13, 0, -4
2024-02-12 13:56:57.482633, 11, 0, -3
2024-02-12 13:56:57.519657, 7, -1, -2
2024-02-12 13:56:57.549957, 10, -1, -2
2024-02-12 13:56:57.578831, 8, -1, -3
2024-02-12 13:56:57.613294, 9, 0, -3
2024-02-12 13:56:57.645621, 8, -4, -2
2024-02-12 13:56:57.680814, 9, -4, -1
2024-02-12 13:56:57.713443, -1, 2, 177
2024-02-12 13:56:57.746408, -2, 0, 174
2024-02-12 13:56:57.777219, 11, -3, -4
2024-02-12 13:56:57.809125, 10, -5, -2
2024-02-12 13:56:57.847871, 14, -2, -6
2024-02-12 13:56:57.878622, 11, -3, -5
2024-02-12 13:56:57.910017, 13, 0, -3
2024-02-12 13:56:57.942578, 12, -1, -4
2024-02-12 13:56:57.974373, 12, -2, -3
2024-02-12 13:56:58.006177, 13, -2, -4
2024-02-12 13:56:58.046517, 13, -3, -3
2024-02-12 13:56:58.073468, 11, -2, -4
2024-02-12 13:56:58.105633, 11, -1, -4
2024-02-12 13:56:58.137837, 11, -1, -5
2024-02-12 13:56:58.170037, 11, -2, -5
2024-02-12 13:56:58.207515, 13, -1, -4
2024-02-12 13:56:58.238827, 11, -2, -3
2024-02-12 13:56:58.271065, 10, -2, -4
2024-02-12 13:56:58.303543, 10, -2, -4
2024-02-12 13:56:58.335568, 11, -2, -4
2024-02-12 13:56:58.372912, 11, -2, -4
2024-02-12 13:56:58.403456, 11, -2, -4
2024-02-12 13:56:58.435888, 13, -1, -4
2024-02-12 13:56:58.467152, 13, -2, -4
2024-02-12 13:56:58.499360, 14, -1, -4
2024-02-12 13:56:58.531233, 10, -4, -4
2024-02-12 13:56:58.565537, -3, 0, 175
2024-02-12 13:56:58.595833, 12, -2, -4
2024-02-12 13:56:58.628852, -5, 0, 176
2024-02-12 13:56:58.660948, 11, -2, -4
2024-02-12 13:56:58.692769, 13, 0, -4
2024-02-12 13:56:58.731678, 0, 0, 174
2024-02-12 13:57:00.035596, 2, 7, 172
2024-02-12 13:57:00.070193, 0, 11, 172
2024-02-12 13:57:00.103598, 15, 1, -8
2024-02-12 13:57:00.138597, 13, 2, -6
2024-02-12 13:57:00.169287, 18, 3, -8
2024-02-12 13:57:00.202350, 12, -2, -6
2024-02-12 13:57:00.232838, 13, -5, -6
2024-02-12 13:57:00.265014, 13, -3, -6
2024-02-12 13:57:00.302096, 12, -7, -7
2024-02-12 13:57:00.332416, 6, -9, -5
2024-02-12 13:57:00.364010, 10, -8, -9
2024-02-12 13:57:00.396144, 9, -8, -4
2024-02-12 13:57:00.428295, 10, -7, -6
2024-02-12 13:57:00.466999, 11, -10, -5
2024-02-12 13:57:00.498122, 11, -9, -8
2024-02-12 13:57:00.531004, 13, -9, -7
2024-02-12 13:57:00.563151, -2, 1, 174
2024-02-12 13:57:00.594862, -2, 5, 174
2024-02-12 13:57:00.626502, 10, -6, -7
2024-02-12 13:57:00.665268, 11, -5, -7
2024-02-12 13:57:00.694256, -3, 3, 173
2024-02-12 13:57:00.727643, -2, 1, 176
2024-02-12 13:57:00.758952, 8, -5, -7
2024-02-12 13:57:00.791289, 9, -5, -6
2024-02-12 13:57:00.825246, 9, -5, -6
2024-02-12 13:57:00.855913, 12, -4, -6
2024-02-12 13:57:00.888469, 10, -4, -6
2024-02-12 13:57:00.920453, 14, -5, -5
2024-02-12 13:57:00.955043, 13, -1, -5
2024-02-12 13:57:00.991436, 14, 1, -5
2024-02-12 13:57:01.022907, 14, 0, -6
2024-02-12 13:57:01.054867, 0, 2, 174
2024-02-12 13:57:01.086970, 0, 3, 174
2024-02-12 13:57:01.152125, -4, 6, 177
2024-02-12 13:57:01.188132, -4, 7, 176
2024-02-12 13:57:01.281977, -2, 11, 177
2024-02-12 13:57:02.528520, -7, 8, 177
2024-02-12 13:57:02.626967, -8, 0, -177
2024-02-12 13:57:02.656953, -11, 3, -173
2024-02-12 13:57:02.690749, 3, 3, 5
2024-02-12 13:57:02.722862, 4, 3, 6
2024-02-12 13:57:02.760281, 3, 0, 8
2024-02-12 13:57:02.824085, 4, 4, 8
2024-02-12 13:57:02.854129, 6, 2, 11
2024-02-12 13:57:02.887082, 2, 1, 11
2024-02-12 13:57:02.923996, 5, 3, 11
2024-02-12 13:57:02.955081, -8, 1, -170
2024-02-12 13:57:02.986189, 10, 2, 15
2024-02-12 13:57:03.018873, 8, 0, 16
2024-02-12 13:57:03.051031, -6, 2, -166
2024-02-12 13:57:03.086843, -7, 3, -167
2024-02-12 13:57:03.116606, 10, 2, 16
2024-02-12 13:57:03.147516, 11, 3, 17
2024-02-12 13:57:03.180464, 13, 5, 15
2024-02-12 13:57:03.212040, 15, 3, 15
2024-02-12 13:57:03.246872, 16, 5, 12
2024-02-12 13:57:03.280920, -4, 1, -168
2024-02-12 13:57:03.312546, 19, 8, 11
2024-02-12 13:57:03.674777, 24, -3, 0
2024-02-12 13:57:03.705032, 16, -5, 1
2024-02-12 13:57:11.764239, 16, 5, -3
2024-02-12 13:57:11.794277, 18, 5, -2
2024-02-12 13:57:11.833688, 16, 2, -4
2024-02-12 13:57:11.860217, 18, 2, -4
2024-02-12 13:57:11.894986, 18, 0, -2
2024-02-12 13:57:11.926576, 18, 0, -2
2024-02-12 13:57:11.958515, 19, 0, -2
2024-02-12 13:57:11.995586, 19, -3, -3
2024-02-12 13:57:12.026766, 18, -6, -3
2024-02-12 13:57:12.058534, 16, -1, -3
2024-02-12 13:57:12.090223, 17, -4, -3
2024-02-12 13:57:12.122615, 16, -3, -3
2024-02-12 13:57:12.154116, 16, -2, -1
2024-02-12 13:57:12.191601, 17, -3, -3
2024-02-12 13:57:12.222122, 18, -2, -1
2024-02-12 13:57:12.255025, 19, -3, -3
2024-02-12 13:57:12.286219, 17, -2, -3
2024-02-12 13:57:12.311667, 19, -2, -2
2024-02-12 13:57:12.349529, 17, 0, -2
2024-02-12 13:57:12.383350, 16, 0, -1
2024-02-12 13:57:12.414536, 20, -4, -2
2024-02-12 13:57:12.448596, 16, -4, -3
2024-02-12 13:57:12.480426, 17, -2, -4
2024-02-12 13:57:12.513426, 18, -3, -4
2024-02-12 13:57:12.549566, 17, -3, -3
2024-02-12 13:57:12.579080, 14, -4, -2
2024-02-12 13:57:12.615152, 15, -2, -2
2024-02-12 13:57:12.645352, 16, -1, -1
2024-02-12 13:57:12.676389, 17, -3, -2
2024-02-12 13:57:12.714952, 15, -5, -4
2024-02-12 13:57:12.746397, 14, -2, -3
2024-02-12 13:57:12.777650, 14, -4, -4
2024-02-12 13:57:12.814250, 15, -3, -6
2024-02-12 13:57:12.845807, 17, -6, -7
2024-02-12 13:57:12.879927, 16, -4, -7
2024-02-12 13:57:12.909382, 17, -3, -7
2024-02-12 13:57:12.941215, 16, -4, -6
2024-02-12 13:57:12.972770, 14, -3, -6
Timestamp, yaw, pitch, roll
2024-02-12 13:57:41.930532, 15, 2, -1
2024-02-12 13:57:42.030457, 15, 3, -2
2024-02-12 13:57:42.056555, 14, 2, -3
2024-02-12 13:57:42.079238, -8, 6, 177
2024-02-12 13:57:42.101102, -7, 7, 177
2024-02-12 13:57:42.122922, 15, 2, -3
2024-02-12 13:57:42.145610, 15, 1, -3
2024-02-12 13:57:42.167399, 13, 3, -2
2024-02-12 13:57:42.190154, 14, 3, -1
2024-02-12 13:57:42.213428, 13, 2, -2
2024-02-12 13:57:42.243220, 13, 4, -3
2024-02-12 13:57:42.274555, 17, 5, -2
2024-02-12 13:57:42.306985, -5, 7, 177
2024-02-12 13:57:42.338912, 16, 3, -2
2024-02-12 13:57:42.376437, 15, 3, -3
2024-02-12 13:57:42.407230, 14, 2, -3
2024-02-12 13:57:42.439289, 14, 4, -2
2024-02-12 13:57:42.470301, 14, 4, -2
2024-02-12 13:57:42.503549, 14, 4, -2
2024-02-12 13:57:42.539985, 14, 3, -2
2024-02-12 13:57:42.571138, 15, 2, -3
2024-02-12 13:57:42.602370, 14, 4, -1
